_RAJ2000,_DEJ2000,cl,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag
208.516707,14.809673,3,24.439,1.884,23.939,0.637,21.738,0.157,20.839,0.14,19.755,0.176
208.523872,14.796608,3,26.041,1.083,23.024,0.346,21.546,0.152,20.41,0.108,20.116,0.275
208.530196,14.797054,3,25.564,0.962,23.618,0.339,22.114,0.157,21.218,0.143,20.761,0.291
208.534682,14.801665,3,22.887,0.586,23.843,0.453,21.931,0.148,21.24,0.16,20.635,0.296
208.521685,14.815439,3,21.866,0.185,21.275,0.046,21.161,0.065,20.877,0.077,21.008,0.281
208.506182,14.802615,3,22.364,0.333,20.413,0.027,19.484,0.019,19.06,0.02,18.701,0.048
208.512384,14.795843,3,25.193,1.37,21.468,0.075,20.46,0.049,20.132,0.057,19.949,0.169
208.525681,14.792828,3,23.621,2.09,22.32,0.298,21.269,0.186,20.709,0.181,20.121,0.377
208.518631,14.809838,3,25.238,0.833,25.37,0.596,24.967,0.788,21.444,0.117,20.762,0.209
208.516757,14.809681,6,25.177,1.043,23.898,0.446,21.705,0.113,20.777,0.077,20.237,0.16
208.524143,14.814564,3,24.507,1.309,23.169,0.276,21.643,0.117,21.396,0.146,20.853,0.309
208.523799,14.796576,3,25.353,1.169,24.251,0.695,21.774,0.145,20.701,0.087,20.104,0.176
208.530275,14.797106,3,23.324,0.898,22.972,0.288,21.557,0.141,21.125,0.141,20.314,0.241
208.534787,14.801768,3,26.47,0.492,23.057,0.267,22.221,0.209,21.199,0.129,20.143,0.181
208.506766,14.80663,3,22.526,0.454,25.078,0.999,22.066,0.202,21.213,0.148,20.81,0.349
208.510052,14.799128,6,24.728,0.969,24.869,0.597,24.544,0.774,21.988,0.188,20.855,0.225
208.524569,14.794414,6,26.01,0.494,25.001,0.607,24.789,0.795,24.041,0.786,20.736,0.204
208.541965,14.805445,6,26.034,0.879,24.23,0.832,22.966,0.498,22.86,0.696,20.392,0.274
208.511573,14.805899,3,25.179,1.246,25.812,0.725,23.074,0.427,21.659,0.194,21.222,0.454
208.550082,14.807285,3,20.692,0.146,19.046,0.015,18.127,0.01,17.698,0.012,17.41,0.031
208.553296,14.806286,3,21.978,0.401,19.933,0.026,19.114,0.02,18.746,0.026,18.495,0.072
208.560954,14.796396,3,22.481,0.425,22.192,0.12,21.604,0.118,21.205,0.161,20.839,0.376
208.550081,14.807284,3,20.833,0.147,19.065,0.015,18.103,0.01,17.719,0.011,17.383,0.025
208.553297,14.806277,3,22.265,0.439,19.975,0.026,19.13,0.019,18.804,0.022,18.599,0.062
208.561056,14.796357,3,24.018,1.208,22.102,0.117,21.262,0.088,20.999,0.106,21.031,0.369
208.556727,14.796224,6,24.085,0.859,24.349,0.493,22.719,0.234,22.12,0.209,22.045,0.546
208.545137,14.805164,6,24.418,0.996,24.49,0.555,25.473,0.688,24.109,0.831,20.652,0.199
208.544353,14.809301,6,24.516,0.973,23.377,0.251,22.48,0.194,21.858,0.169,21.417,0.362
208.42118,14.737929,3,23.925,1.455,22.635,0.196,20.937,0.068,20.105,0.065,19.703,0.146
208.422135,14.742939,3,25.856,0.949,22.983,0.238,21.563,0.108,20.828,0.113,21.191,0.479
208.421163,14.737869,3,22.688,0.618,22.444,0.198,20.741,0.071,19.853,0.051,19.607,0.138
208.422184,14.739466,6,25.14,0.95,23.348,0.247,21.919,0.12,20.696,0.064,20.031,0.119
208.422149,14.742929,3,22.779,0.507,22.988,0.241,21.535,0.111,20.669,0.082,20.54,0.244
208.423797,14.755206,6,22.858,0.557,20.315,0.023,18.79,0.011,17.747,0.008,17.18,0.015
208.435592,14.753792,3,22.627,0.515,21.442,0.063,20.686,0.05,20.364,0.076,20.265,0.215
208.441804,14.761877,3,22.523,0.481,22.035,0.11,21.071,0.073,20.895,0.125,20.911,0.405
208.450572,14.7675,3,22.998,0.96,21.775,0.122,20.592,0.068,20.14,0.086,19.478,0.163
208.432699,14.751443,3,24.69,1.689,23.335,0.334,22.159,0.19,22.007,0.339,21.613,0.694
208.433577,14.758996,6,23.938,1.212,23.297,0.269,22.481,0.21,22.515,0.454,22.48,0.905
208.439929,14.770796,6,22.239,0.325,23.506,0.318,22.381,0.193,22.134,0.322,21.357,0.466
208.445947,14.761929,6,25.218,1.321,23.22,0.276,21.891,0.136,21.661,0.228,20.814,0.328
208.43153,14.756936,3,22.249,0.474,23.456,0.475,22.271,0.266,20.91,0.158,20.753,0.444
208.450635,14.767448,3,23.927,1.615,22.185,0.166,20.736,0.074,20.216,0.073,20.024,0.209
208.423784,14.75519,6,22.298,0.25,20.226,0.02,18.815,0.011,17.76,0.007,17.194,0.013
208.428109,14.755662,3,22.112,0.797,21.371,0.164,22.313,0.611,24.003,3.151,21.413,1.471
208.433516,14.758927,3,23.472,0.772,22.747,0.173,23.022,0.351,22.739,0.429,21.826,0.585
208.435596,14.753763,3,22.02,0.289,21.2,0.057,20.565,0.051,20.264,0.062,20.174,0.193
208.441775,14.76181,3,21.953,0.225,21.832,0.082,21.295,0.082,21.122,0.11,21.037,0.336
208.430119,14.757983,6,24.46,1.069,23.364,0.251,22.474,0.197,22.693,0.365,22.713,0.74
208.432548,14.751606,3,23.932,1.044,23.77,0.411,22.231,0.189,21.697,0.18,21.685,0.552
208.439879,14.770711,6,23.978,0.894,23.768,0.347,22.452,0.192,22.45,0.298,22.681,0.737
208.445965,14.761885,3,25.788,0.807,23.418,0.33,21.548,0.106,21.292,0.134,20.355,0.197
208.430225,14.763724,6,23.565,0.728,24.9,0.632,23.146,0.347,21.888,0.185,20.926,0.26
208.431487,14.756789,3,26.659,0.351,23.42,0.298,22.557,0.233,21.759,0.184,21.566,0.497
208.426432,14.762609,3,22.509,0.908,24.347,1.594,22.268,0.471,20.747,0.19,20.225,0.422
208.445604,14.781553,6,17.509,0.01,16.306,0.003,15.882,0.003,15.744,0.003,15.627,0.006
208.444965,14.778547,6,23.916,1.206,21.602,0.064,21.375,0.08,21.094,0.129,22.659,0.945
208.456767,14.770595,6,23.08,0.697,20.751,0.034,20.535,0.042,20.412,0.075,20.176,0.188
208.446708,14.773735,3,27.272,0.279,22.157,0.121,20.963,0.066,20.447,0.084,20.037,0.185
208.447164,14.777836,3,22.706,0.591,21.912,0.107,21.266,0.093,21.438,0.217,20.375,0.275
208.452566,14.795544,3,23.918,1.32,22.768,0.201,22.601,0.272,21.663,0.244,21.903,0.838
208.451384,14.779346,3,22.485,0.599,22.247,0.176,21.16,0.105,21.275,0.233,21.332,0.774
208.458464,14.773999,3,22.892,0.709,21.662,0.088,20.037,0.034,19.53,0.041,19.071,0.089
208.462247,14.795978,3,21.212,0.203,19.944,0.026,18.988,0.018,18.659,0.024,18.336,0.059
208.463178,14.793991,6,24.996,1.315,24.616,0.65,24.051,0.715,21.17,0.137,22.043,0.762
208.463602,14.794883,6,24.451,1.388,24.338,0.574,22.483,0.214,22.742,0.553,22.975,0.958
208.461888,14.785192,3,22.113,0.383,21.658,0.096,20.648,0.061,20.346,0.09,19.548,0.15
208.443627,14.788424,3,22.276,0.413,23.016,0.288,22.031,0.188,22.481,0.559,23.953,0.847
208.465404,14.780209,3,24.895,1.426,23.159,0.257,21.781,0.123,21.218,0.153,20.644,0.281
208.465082,14.784987,3,25.271,1.366,24.994,0.87,23.017,0.4,21.497,0.213,20.722,0.338
208.468046,14.791665,3,24.989,2.373,23.711,0.739,22.684,0.485,20.668,0.157,20.357,0.405
208.44558,14.781529,6,17.498,0.01,16.312,0.004,15.894,0.003,15.75,0.004,15.691,0.006
208.456758,14.770575,6,21.896,0.181,20.889,0.032,20.674,0.041,20.587,0.056,20.732,0.207
208.443533,14.788464,6,24.07,0.972,22.897,0.178,22.416,0.193,22.13,0.237,21.453,0.414
208.444925,14.778526,6,22.404,0.268,21.52,0.051,21.129,0.058,21.188,0.093,21.058,0.265
208.446679,14.773721,3,22.939,0.508,22.033,0.094,20.976,0.06,20.399,0.056,20.049,0.14
208.447177,14.777886,3,22.823,0.413,22.559,0.131,21.839,0.115,21.479,0.131,21.319,0.361
208.451322,14.779298,3,23.486,1.366,21.967,0.151,21.182,0.12,20.805,0.135,20.39,0.314
208.452427,14.78171,3,25.513,1.111,22.582,0.184,21.927,0.167,22.255,0.353,21.254,0.479
208.458464,14.773978,3,22.991,0.556,21.814,0.081,20.171,0.032,19.61,0.03,19.318,0.076
208.460276,14.773767,3,23.938,1.231,22.97,0.252,21.605,0.122,21.619,0.194,22.51,0.992
208.462211,14.795954,3,23.232,0.799,20.168,0.025,19.226,0.017,18.846,0.019,18.401,0.042
208.463185,14.794057,6,24.46,1.242,24.586,0.684,22.007,0.153,21.24,0.121,20.468,0.202
208.463503,14.79493,6,24.202,0.951,24.751,0.598,24.764,0.814,22.125,0.223,21.901,0.529
208.461876,14.785204,3,22.571,0.362,21.972,0.087,20.986,0.059,20.619,0.066,20.216,0.157
208.46253,14.786278,3,25.755,1.383,22.585,0.262,21.496,0.159,21.596,0.278,22.21,1.317
208.465418,14.780208,3,24.639,1.301,22.487,0.148,21.586,0.108,21.145,0.114,20.528,0.221
208.452457,14.795446,3,24.347,1.825,22.876,0.297,22.376,0.307,21.31,0.189,20.649,0.358
208.465134,14.785036,3,25.901,0.789,25.282,0.852,23.104,0.434,21.545,0.175,21.559,0.57
208.468166,14.79161,3,25.779,0.897,25.801,0.753,22.605,0.298,21.608,0.197,21.311,0.497
208.438924,14.783645,3,24.575,1.458,25.108,0.879,23.232,0.493,22.146,0.306,20.224,0.188
208.45664,14.794989,6,24.631,1.066,24.802,0.635,24.975,0.839,24.962,0.786,20.67,0.214
208.460546,14.781316,6,25.889,0.608,26.336,0.39,24.005,0.677,23.716,0.785,20.683,0.219
208.463411,14.777899,6,23.206,0.517,25.503,0.559,24.745,0.781,25.584,0.482,20.865,0.226
208.474538,14.812261,6,17.92,0.013,16.58,0.004,16.124,0.003,15.951,0.004,15.852,0.007
208.475778,14.805467,6,25.466,1.126,23.191,0.267,22.368,0.211,21.361,0.175,21.134,0.442
208.493002,14.802191,3,20.28,0.104,18.271,0.009,17.217,0.006,16.804,0.007,16.436,0.014
208.482685,14.804368,3,20.915,0.191,19.163,0.017,18.23,0.012,17.821,0.014,17.53,0.037
208.487988,14.796553,6,25.339,1.105,20.434,0.025,19.251,0.015,18.766,0.018,18.449,0.039
208.46449,14.798072,6,23.817,1.145,22.484,0.14,22.158,0.167,22.17,0.349,22.757,1.012
208.467269,14.797669,3,23.75,1.471,22.634,0.227,21.664,0.151,21.387,0.238,22.003,1.15
208.478369,14.793621,3,22.391,0.548,22.149,0.165,21.372,0.129,24.931,1.757,21.001,0.615
208.475922,14.793882,6,22.936,0.592,22.925,0.206,22.487,0.226,22.439,0.444,21.066,0.4
208.480563,14.811933,3,23.677,1.066,22.667,0.173,21.683,0.116,21.126,0.144,20.754,0.324
208.481612,14.809909,3,22.386,0.447,22.165,0.136,21.59,0.129,21.631,0.266,20.012,0.209
208.487899,14.80537,6,23.029,0.63,21.511,0.06,21.057,0.064,21.138,0.137,21.087,0.398
208.45756,14.803548,3,18.73,0.246,19.083,0.139,18.208,0.096,29.259,0.568,16.709,0.178
208.483,14.808153,6,26.174,0.626,23.749,0.378,22.371,0.194,21.812,0.246,21.261,0.439
208.474514,14.812245,6,17.917,0.012,16.588,0.004,16.131,0.004,15.96,0.004,16.419,0.008
208.467898,14.800141,3,18.694,0.151,20.905,0.467,19.929,0.295,28.639,0.566,20.905,4.38
208.46442,14.798067,3,22.461,0.408,22.334,0.149,21.528,0.117,21.293,0.151,21.311,0.507
208.475957,14.793891,6,24.187,0.965,22.716,0.146,22.105,0.142,21.836,0.172,21.516,0.399
208.457684,14.803467,6,26.011,0.488,23.861,0.348,22.48,0.188,21.344,0.108,21.517,0.384
208.467593,14.805275,3,20.128,0.3,21.322,0.367,19.841,0.148,26.835,1.591,18.939,0.394
208.467405,14.797618,3,22.55,0.45,22.972,0.261,21.579,0.127,21.26,0.149,21.322,0.498
208.47431,14.791765,6,23.634,0.778,23.423,0.281,22.441,0.201,22.454,0.313,22.179,0.651
208.475542,14.805519,3,24.544,1.634,23.843,0.571,22.991,0.455,21.454,0.186,21.458,0.601
208.492991,14.802176,3,20.404,0.098,18.288,0.009,17.256,0.006,16.841,0.006,16.496,0.013
208.482681,14.804353,3,21.151,0.206,19.219,0.017,18.252,0.012,17.881,0.013,17.545,0.031
208.487987,14.796538,6,22.524,0.29,20.475,0.024,19.244,0.014,18.741,0.013,18.372,0.029
208.47853,14.793566,3,22.783,0.488,22.28,0.13,21.307,0.089,21.353,0.145,20.619,0.253
208.480503,14.811962,3,24.344,1.213,22.721,0.18,21.626,0.112,20.976,0.098,20.733,0.265
208.48788,14.805345,6,22.499,0.351,21.398,0.056,21.027,0.064,20.894,0.087,20.556,0.215
208.481758,14.809766,3,23.25,0.546,23.093,0.203,22.114,0.145,21.81,0.171,21.231,0.327
208.483062,14.808148,6,26.522,0.316,23.963,0.39,22.412,0.183,21.474,0.122,20.714,0.205
208.485316,14.807532,6,24.861,1.024,24.323,0.518,22.884,0.287,21.555,0.138,20.731,0.217
208.493937,14.8138,3,24.055,3.32,21.019,0.107,19.807,0.056,19.3,0.068,18.763,0.151
208.501389,14.817208,3,22.116,0.46,21.659,0.115,21.35,0.137,21.046,0.202,21.133,0.752
208.493926,14.813794,3,25.297,1.215,21.912,0.106,20.571,0.05,20.122,0.052,19.812,0.137
208.501414,14.817188,3,22.3,0.519,21.558,0.111,20.981,0.105,20.886,0.152,20.571,0.391
208.498426,14.814509,3,24.423,1.14,23.941,0.448,22.182,0.17,22.382,0.307,21.56,0.472
208.503915,14.818674,6,24.907,1.025,24.61,0.614,22.559,0.221,21.839,0.182,21.155,0.326
